Date,Open,High,Low,Close,Volume
2022-02-08,141.74969881136036,144.93220427099575,141.56679876506024,142.6184844970703,20411400
2022-02-09,143.20373655466946,143.97192492615784,142.49957085799284,143.212890625,9131100
2022-02-10,143.2677957089717,145.4351898641054,141.95089304860423,142.6184844970703,16455600
2022-02-11,142.3075397294559,144.66698778314648,139.89322306243866,140.7620086669922,16830000
2022-02-14,139.67369802856706,140.54248340530177,137.46973022974512,139.4542236328125,17026500
2022-02-15,141.30156772638878,142.60933013788133,140.69799902930833,141.49362182617188,9500000
2022-02-16,140.59739687124778,142.75565061506424,140.59739687124778,141.7496795654297,9076500
2022-02-17,139.920641697457,140.58823300878814,137.7898224075392,138.48484802246094,11367500
2022-02-18,139.12501515728414,140.96318321916658,138.2105011844196,139.1341552734375,11733300
2022-02-22,137.72581480900288,140.14013122532947,137.552054915259,138.88723754882812,11333500
2022-02-23,140.03038597651624,140.1950057607412,135.32064423083838,135.97909545898438,11799000
2022-02-24,130.7206704251408,132.5954274471243,127.83080201740682,132.1930389404297,25655100
2022-02-25,132.83318378235234,137.29601741717102,132.52225231222255,135.32066345214844,18367700
2022-02-28,131.27850024137726,132.65941149192363,128.8367492987459,129.6781005859375,31315300
2022-03-01,128.0685562674038,128.4709447287478,122.16080263404552,124.78545379638672,36840400
2022-03-02,125.55363185537928,128.06854557441991,124.93176897931768,127.37351989746094,19405600
2022-03-03,127.88563919230991,128.92818463311332,125.34329129360725,126.4681396484375,16640800
2022-03-04,123.40452041938374,123.84348322869621,121.08164706325404,122.91067504882812,21016000
2022-03-07,120.87132927951086,121.34688052801005,117.92659270373717,118.16437530517578,27560100
2022-03-08,118.55760648555768,120.52380620420793,116.39020557286221,117.33216094970703,19207800
2022-03-09,121.53890000723852,123.67887328433403,121.11823139903325,122.03274536132812,17536200
2022-03-10,120.58783721923828,122.04191137884122,119.17949155833037,120.58783721923828,15604200
2022-03-11,121.16399916168731,122.61807348400444,117.44191943058529,117.87174224853516,20061800
2022-03-14,118.3930001741463,121.55721110956664,118.18265188639602,119.04229736328125,15786900
2022-03-15,120.5329452367435,122.13334470017499,119.92022254526913,121.1548080444336,15096600
2022-03-16,123.34049988114961,126.65105008143651,122.93811148464364,126.56873321533203,20354900
2022-03-17,125.16041337185679,128.20574731782435,124.30076779526557,128.16915893554688,17050500
2022-03-18,128.20571599438463,128.80929856508197,126.62361072971662,128.1234130859375,23656500
2022-03-21,128.35204688603235,128.72698702480858,126.87052470084738,127.71187591552734,12676100
2022-03-22,130.10792221867192,131.62600498789342,129.60493668321712,130.42799377441406,13548600
2022-03-23,128.92821724522366,129.48607150536364,127.30038296895553,127.83080291748047,12093200
2022-03-24,128.30633443445183,128.68128857447812,127.21806039379798,128.66299438476562,10017600
2022-03-25,129.0287934053171,130.9401245606014,128.76359045134046,129.787841796875,8383500
2022-03-28,128.0319833415222,128.91906319959588,126.11149800964785,128.82760620117188,10818100
2022-03-29,131.09560720153056,131.32423573592152,128.25146767553184,129.11109924316406,11316500
2022-03-30,129.7695577252344,129.9707519629909,127.94968342149929,128.52581787109375,8771000
2022-03-31,127.87651996089372,128.35207124356796,124.61169762750369,124.66658020019531,17353900
2022-04-01,125.65422035072596,125.66337442169667,122.36197826223894,123.74288940429688,15721300
2022-04-04,122.65462271650723,125.23355909439495,121.52977431659191,124.29161071777344,17416400
2022-04-05,123.51773055210234,124.74303758646201,122.54114839049598,122.84517669677734,12110300
2022-04-06,121.22372872695216,122.12659188682125,120.65253159325343,121.14081573486328,12914700
2022-04-07,120.64329739374247,121.5369525939624,118.59802611672505,120.77227783203125,12994200
2022-04-08,121.30663102971539,123.361110202498,121.14080506014993,122.98339080810547,13126900
2022-04-11,122.53193664550781,124.28238726017605,122.13578750786225,122.53193664550781,10466400
2022-04-12,121.73962515305205,123.98758174425359,120.41296132494543,121.18684387207031,12989900
2022-04-13,116.9489202441087,119.07710454415836,116.09211758596157,117.28058624267578,30838000
2022-04-14,116.54354731509986,118.20187728213433,115.18003078343743,116.1934585571289,18835200
2022-04-18,115.77885155502067,119.06787323134309,115.65908603480632,118.3492660522461,11834400
2022-04-19,118.34004637918194,120.98416602940392,118.1373608573444,120.79989624023438,15015400
2022-04-20,122.08973427727702,123.00180521566485,121.00260138766009,121.22371673583984,13430200
2022-04-21,121.81334614202731,122.35690556924312,119.73122928679634,120.28399658203125,12174200
2022-04-22,120.02601906640773,120.24713438854826,116.71858144791376,116.82913208007812,14318800
2022-04-25,116.09212740660975,117.11476315054881,113.42037642720953,116.79230499267578,17149000
2022-04-26,114.8299374009467,116.46062964100922,113.19925218979063,113.33744049072266,17209500
2022-04-27,112.70176033152185,113.83494664411056,111.67912466665483,111.8633804321289,17215200
2022-04-28,113.14397147344175,113.91786111436242,111.60541411700423,113.63225555419922,13015600
2022-04-29,113.3650880024196,113.881009749162,109.54172126919369,109.96551513671875,14874800
2022-05-02,110.4445974859859,111.20927232952701,108.91525482781114,110.96973419189453,18545000
2022-05-03,111.96473261427798,114.39694547310177,111.27376289236423,113.34667205810547,15720900
2022-05-04,113.13475865382695,117.37270412813052,113.0794763061696,117.0963134765625,17128500
2022-05-05,115.39192421004181,116.17502169111513,112.54513280699845,114.1666030883789,15055400
2022-05-06,114.05605069150103,114.50748219239897,111.6422610411801,113.98234558105469,14417900
2022-05-09,112.49907627613301,113.62305473570909,111.0157941488442,112.26875305175781,14312300
2022-05-10,113.42035798940523,114.03762248292546,108.30718010091668,109.53250122070312,16382400
2022-05-11,109.91023285840956,113.21767060664844,108.65727409941884,108.8415298461914,14630300
2022-05-12,107.79125197238656,109.0073581237393,106.28954731719446,108.74939727783203,16318800
2022-05-13,110.0115791786292,110.78546177473983,108.6757003702386,109.71675872802734,10443200
2022-05-16,109.21004825912914,110.05763593968285,108.00315695249489,108.95208740234375,10269000
2022-05-17,111.51327964288753,113.29137500073642,111.30137920942308,112.56355285644531,11160200
2022-05-18,111.75282441701243,112.3700889335015,110.1221321523693,110.63805389404297,12664900
2022-05-19,108.88761066584422,110.23269746336214,108.37168185950756,108.99816131591797,12765800
2022-05-20,110.05763542516814,110.2511060668527,105.96709320410545,108.1044921875,13150100
2022-05-23,110.9789388800887,116.60803890870488,110.9697239832447,114.7930908203125,24376700
2022-05-24,114.57198783361339,117.45563213626545,113.42037168622575,116.4145736694336,19324900
2022-05-25,116.34087090367196,117.79651543036825,115.31823518178216,117.22531127929688,12780400
2022-05-26,118.26636136939041,119.94312114261076,118.11896519394678,119.25215148925781,15990900
2022-05-27,119.91547477652,120.9381103515625,118.975752179986,120.9381103515625,11177800
2022-05-31,119.93390980722201,122.6701510007385,119.50091505274199,121.82256317138672,17015000
2022-06-01,122.41216113893384,122.41216113893384,118.54273446545646,119.68514251708984,10768000
2022-06-02,119.67592110555746,121.61984934606484,118.54273497341308,121.61064147949219,8374800
2022-06-03,120.88285726008364,121.39877907608587,119.75887870758656,119.91549682617188,8596000
2022-06-06,120.77226875728029,121.9699521987192,119.2705710652861,119.5193099975586,11323500
2022-06-07,118.69014957940165,120.06288087136957,118.49667191172092,119.83255767822266,6722200
2022-06-08,118.84677654504776,119.26135551213065,116.91206298381667,117.92548370361328,8422100
2022-06-09,117.34507263730436,118.01761950939074,115.410352032437,115.44720458984375,13560100
2022-06-10,112.94128024380194,113.68753218660619,109.92865590010821,110.14055633544922,12945200
2022-06-13,107.66226785870401,108.6664735499762,106.00393815056889,106.8607406616211,16805600
2022-06-14,106.45538049469324,108.08606557591789,104.30876669177405,105.08264923095703,13357900
2022-06-15,106.51987139287873,107.74518542114969,104.2626999145677,106.32640075683594,14083500
2022-06-16,104.89839157056355,105.26691007105137,103.06502099249153,104.50223541259766,16724900
2022-06-17,104.60359700516044,105.60780289512375,103.33221532997305,104.13373565673828,30919900
2022-06-21,106.75021620877857,107.81891237136054,105.9855413764792,106.71336364746094,11680500
2022-06-22,105.83811130945986,107.05421748955557,105.38667981845246,106.114501953125,9842700
2022-06-23,105.95790253040025,106.11452064257207,102.70573959116192,104.95368957519531,11851500
2022-06-24,104.31799051800435,108.54672124535735,103.94947197921842,108.08607482910156,14841100
2022-06-27,108.7678268273972,109.17319791277906,106.53829991560961,107.22005462646484,11280500
2022-06-28,108.40851460727426,109.90101137067619,106.50143892404688,106.7041244506836,11590900
2022-06-29,106.86995396292446,107.62541370116132,105.69991531829018,106.22505187988281,9338400
2022-06-30,104.26268676777876,105.10106644715634,102.19899321463366,103.74676513671875,15172600
2022-07-01,103.78365190807725,105.4143373319054,102.41092738484046,105.0734634399414,10573600
2022-07-05,102.95433113058625,104.75745164877385,101.58805676436872,104.6738052368164,12514200
2022-07-06,103.84657797262564,105.0176700147624,102.97290005359696,103.99528503417969,10656200
2022-07-07,105.49168973263868,106.79291023125751,105.39874693082616,106.6256103515625,10347400
2022-07-08,107.03456457410378,107.48998925561645,105.5939263624187,106.29100799560547,8807800
2022-07-11,105.53816799342195,106.17018899310882,104.30200812635944,104.8968505859375,7939500
2022-07-12,104.63660258883313,107.05315084468096,104.33918137413002,104.99908447265625,11250900
2022-07-13,103.8651789529616,104.54367496463202,102.59184042553616,104.0138931274414,12979900
2022-07-14,100.37046433439374,100.59353557495504,98.57664054859843,100.3797607421875,26204800
2022-07-15,101.45791938135368,105.84488084344565,100.07304532371668,104.98049926757812,18863900
2022-07-18,106.67206968519054,107.6665724764069,103.43761505758697,103.90233612060547,13977900
2022-07-19,105.14779553837025,106.83009077438672,104.7202529691468,106.47689819335938,11862300
2022-07-20,106.0493637414284,106.64420623901627,105.47311406062371,106.45832061767578,11667500
2022-07-21,106.36538945265013,107.3784782547153,105.37088637832115,107.18329620361328,11595900
2022-07-22,107.10892433546235,108.04766300600666,105.64970026711052,106.66279602050781,7645500
2022-07-25,107.66661234204703,108.24286922634924,106.6721091825967,107.09036254882812,9394000
2022-07-26,106.49548418808689,107.42492634628402,105.05484600644897,105.41732788085938,10675100
2022-07-27,105.96570730033213,107.57363833673523,105.30580418868378,107.10891723632812,9337400
2022-07-28,107.11820822060798,107.7967041129269,105.51956658157131,106.7092514038086,10384800
2022-07-29,107.4342267317806,108.28002258660547,106.69067718325977,107.220458984375,12944500
2022-08-01,106.42112751777202,106.98808780371213,105.0920249428588,106.1515884399414,14740400
2022-08-02,105.88204388789529,106.32817922253433,104.3484629821169,104.49717712402344,14942900
2022-08-03,105.44521894384002,106.04935781606406,103.827991437076,105.59393310546875,14394500
2022-08-04,104.88754594806062,105.32438489621043,103.18666509972103,104.43212127685547,18033900
2022-08-05,104.59013772159115,107.99189984044024,104.14400940208812,107.59223937988281,14174600
2022-08-08,108.04766476806941,108.46591095654533,106.12371953713286,106.28172302246094,10332500
2022-08-09,106.65349812508518,107.80600452890786,106.30031262308125,107.23904418945312,10233800
2022-08-10,109.63699881925152,110.94751569817353,109.20945626692351,110.03665924072266,12847300
2022-08-11,111.4401209775733,112.64839158053228,110.8917463932968,111.6631851196289,11684900
2022-08-12,112.1557944042068,113.6243148584289,111.01258440976574,113.51277923583984,9906700
2022-08-15,112.59264022560228,114.06116076890794,112.09074053012762,113.81950378417969,8456200
2022-08-16,113.66150259449617,115.47391228893217,113.27113852047644,114.90695190429688,9555000
2022-08-17,113.67077563891891,114.47009644013946,113.10381537081874,113.9403076171875,8149300
2022-08-18,113.6150217349898,113.82879657836187,112.04426911183681,113.05735778808594,9531800
2022-08-19,112.10932259255245,112.45321167401424,109.77642064601662,110.25972747802734,13464500
2022-08-22,108.51239114527239,108.89346590119365,107.35058824221808,108.43803405761719,8967600
2022-08-23,108.45661631377077,109.01428023471614,107.23904216799906,107.3691635131836,7607000
2022-08-24,107.15539228168365,108.19637010034543,106.374657144917,107.62940979003906,9771300
2022-08-25,107.96402014501098,110.36197587142689,107.51788472435108,110.18538665771484,10758900
2022-08-26,111.03116887958166,111.52377213105558,106.5140790364682,106.57913970947266,11276200
2022-08-29,105.95641914275726,106.75574006498039,105.45451946430912,106.31890106201172,8117300
2022-08-30,106.88586143403538,107.42493965443188,105.36157667304525,106.33749389648438,10745400
2022-08-31,106.40254889191353,106.91373786031247,105.34297823307412,105.7054672241211,10738300
2022-09-01,105.29650694075353,106.54195607618509,104.01387926665639,106.43042755126953,9979800
2022-09-02,107.69448077056936,109.16299420057634,105.20357514798027,105.68688201904297,10666600
2022-09-06,106.26314211203459,106.65350618444474,104.16260048403186,105.71476745605469,9751900
2022-09-07,105.14779968790911,107.91754072610827,104.80391059207197,107.72235870361328,10647900
2022-09-08,107.14610909319646,110.40845360905573,106.5419701693585,110.23185729980469,11435000
2022-09-09,110.73373743788004,111.57953320004019,110.29689849180443,110.7616195678711,9299700
2022-09-12,112.10934498985046,112.97372670664305,111.3379060949649,112.0721664428711,8614600
2022-09-13,109.73923563566964,110.52926005408779,107.61081223663096,108.17777252197266,12904600
2022-09-14,108.46590520965468,109.52546878266413,106.77432063773772,107.92683410644531,9345700
2022-09-15,107.92682854026565,110.95680494277522,107.59222878803693,109.55335235595703,10821400
2022-09-16,109.10720895303525,109.1165053596572,107.22973900699732,108.81908416748047,14844100
2022-09-19,107.81529272570572,110.35267299355016,107.35986804366019,109.82289123535156,8201300
2022-09-20,109.12583111957125,109.38607384634238,106.55127180598002,107.65731048583984,9619000
2022-09-21,108.31719953714654,108.37296380241929,104.48789495426267,104.5529556274414,12606300
2022-09-22,105.38015385906141,105.58463227719946,103.23314465077421,103.36326599121094,11684500
2022-09-23,102.28511925006066,102.55465125397947,99.59903179885208,101.43932342529297,18138600
2022-09-26,100.37975109127346,101.8761535035317,98.57663107104364,99.255126953125,15753600
2022-09-27,100.14741934735196,100.5377834564052,97.26614930406697,98.38147735595703,12793600
2022-09-28,98.47440506948251,101.05826052083255,98.18628023668592,100.37046813964844,12762600
2022-09-29,99.40383927075219,99.71055689496202,97.03376594360265,98.66958618164062,12713900
2022-09-30,98.57664427684807,100.02657903100834,97.03377380556121,97.12671661376953,15973400
2022-10-03,98.16769850191612,100.71436842420152,97.0895420277462,100.12882232666016,12248100
2022-10-04,102.80561776719114,105.01768798300989,102.10853601237757,104.8132095336914,16013600
2022-10-05,102.91893946231947,104.04424618916326,102.05620382810419,103.51910400390625,10943500
2022-10-06,102.64698171660835,103.33154815054736,101.2215928171462,101.40914154052734,11521400
2022-10-07,100.82772390513718,101.00590019142379,98.71776867941603,99.38358306884766,11681100
2022-10-10,100.08690409717084,100.63079824326528,98.01445283634588,98.4552001953125,8931700
2022-10-11,97.87380015019103,98.03321728514743,95.51064610161507,95.61380004882812,12739700
2022-10-12,95.46374769350429,98.21137835647176,94.97610962692666,97.16108703613281,13181000
2022-10-13,95.63256074043144,103.05960213113241,95.42625284271328,102.56259155273438,22398700
2022-10-14,104.99136511525022,108.06720963320979,103.82854741677086,104.26929473876953,33387100
2022-10-17,108.22664765165612,109.72705892977085,107.20448777328322,108.64863586425781,22276300
2022-10-18,112.21210641867492,112.6622261747399,109.68015596134248,111.4431381225586,21539700
2022-10-19,110.64604871809425,111.43376904668462,108.4704507529526,109.25817108154297,17072000
2022-10-20,109.86772162103162,111.32124210801635,108.45170515496022,108.90182495117188,12207400
2022-10-21,109.21129427530401,114.77219942275684,109.08938831265917,114.62216186523438,20593300
2022-10-24,114.47211470259963,115.43800426352348,113.77817581054688,114.7628173828125,12624200
2022-10-25,114.26579633143771,115.59741080493464,113.36554962451619,115.0628890991211,11289100
2022-10-26,115.34423513214755,117.40729989058701,115.23170159541372,116.38514709472656,11667000
2022-10-27,117.40729599510928,118.3450539731997,116.47891760006694,116.84464263916016,10727600
2022-10-28,117.49169143685813,118.42006978056635,116.3288736115905,118.2325210571289,11859500
2022-10-31,117.87617093492831,119.49849532928667,117.77301698851981,118.04496765136719,13295200
2022-11-01,118.97335366067614,120.29558864947339,118.46696350926696,120.17367553710938,13386900
2022-11-02,119.70480675065467,122.24613000034914,118.75766919413293,119.06713104248047,16546100
2022-11-03,118.44818725518651,120.20178978933397,118.07308985302139,119.28279113769531,12474400
2022-11-04,121.43027609811567,122.68686825486797,120.46438660205456,122.54619598388672,14953200
2022-11-07,122.84628671424842,124.05598812713183,122.35864859251276,123.19325256347656,12011200
2022-11-08,123.0713436378713,123.84029762324798,122.03980429389757,123.26826477050781,9884100
2022-11-09,123.14637787001297,123.24951750531807,121.17708049924458,121.66471862792969,9494000
2022-11-10,124.37484386288997,126.83176515991964,124.2810623424785,126.67234802246094,16351600
2022-11-11,126.77550815551085,127.69450700235858,125.45326592208443,126.878662109375,10704700
2022-11-14,126.40976107991696,127.28186901233624,125.57515716552733,125.57515716552734,11085600
2022-11-15,126.2972245280775,127.26312830970583,123.40894284694221,124.66553497314453,14038300
2022-11-16,124.72179370556589,125.24693581066776,123.81216744885398,124.83432006835938,7893400
2022-11-17,123.78403758354833,124.61864150701483,123.10885077927774,124.29042053222656,8820200
2022-11-18,126.194072082225,126.2878392753603,124.04659874003717,125.5094985961914,9468500
2022-11-21,125.41574725995267,126.18470130069669,124.48736178352935,124.76869201660156,7800500
2022-11-22,125.65955712221303,126.8505136477411,125.36885446607977,126.63481903076172,9185700
2022-11-23,126.54105805055234,128.00395813984534,126.46603569865903,127.98519897460938,7316200
2022-11-25,127.98520818536475,128.60413190123887,127.59135154136801,128.22903442382812,3220500
2022-11-28,127.60072241863361,128.2008868933223,125.83773301402633,125.98777770996094,9906900
2022-11-29,126.27849201622669,128.13524879531892,126.04405252309203,128.0602264404297,7925300
2022-11-30,127.61949575330611,129.57940673828125,124.90000300059775,129.57940673828125,14761200
2022-12-01,129.57940095760793,130.02953512578242,127.00056631061581,127.76016235351562,8858500
2022-12-02,126.11907174995505,126.92554415869807,125.04064152285237,126.74736785888672,8931900
2022-12-05,125.88462750637798,126.19408933503425,122.47118927232881,123.19325256347656,10154500
2022-12-06,125.08752610819786,126.700470846074,121.78661428311996,123.3995590209961,13966700
2022-12-07,123.1369863699647,124.79682184346356,122.21798764337686,123.3151626586914,11739400
2022-12-08,124.09350610490635,124.70304302356003,123.24951539940494,124.6092758178711,8907300
2022-12-09,123.97159368131692,125.43449374139443,123.78404495985447,123.93408966064453,7957800
2022-12-12,124.15912978376619,126.2690848811349,123.408934974163,125.85648345947266,8841600
2022-12-13,128.36967840413837,128.55722712239483,124.79682309331996,125.73458099365234,10025400
2022-12-14,125.45327389159561,127.26315441363126,124.49675665036925,125.10630798339844,9966100
2022-12-15,122.98693838910337,123.85906064509565,121.01765545614404,122.00230407714844,12087800
2022-12-16,121.11142839314101,121.81474682587482,120.43624155299254,121.24271392822266,21133700
2022-12-19,121.58032138124985,123.15576229311901,121.05517918031073,121.96480560302734,9017200
2022-12-20,122.81815120193423,123.83093143365551,122.09607362478067,122.55558013916016,8549900
2022-12-21,123.95283451645561,124.70304371135568,123.56836464562515,123.93408966064453,8051700
2022-12-22,122.94008929194005,123.12763804503162,120.41751778205854,122.52747344970703,8648200
2022-12-23,122.45243612044862,123.25890853832216,121.57094134869722,123.1088638305664,5091900
2022-12-27,123.38081267286859,123.9903495788218,122.42429561685059,123.54022979736328,5411000
2022-12-28,123.64341344844337,125.10631382149558,122.85568575529324,124.21544647216797,8827700
2022-12-29,124.65614279927783,124.97499133974597,124.07473751739022,124.9281005859375,6585200
2022-12-30,124.54364106772182,125.9690372729078,124.19667517720985,125.75335693359375,9292500
2023-01-03,126.82238717795786,128.22902406822737,125.55640825309514,126.70984649658203,11054800
2023-01-04,127.52570868792277,129.11050760277828,127.13185206626778,127.89143371582031,11687600
2023-01-05,128.1559404900649,128.2031776119314,126.30435198201705,127.86309051513672,8381300
2023-01-06,128.59993739174718,130.72547804224902,127.05065500530455,130.309814453125,10029100
2023-01-09,130.93333513004404,131.19784575335743,129.30847592126298,129.7713623046875,8482300
2023-01-10,130.16808195591608,131.04664611111866,129.7146373935737,130.93328857421875,9048700
2023-01-11,131.2167264579347,132.01971438647058,130.4609900719569,131.90635681152344,8703700
2023-01-12,132.25589302198944,133.06832265571447,131.5190399140468,131.77410888671875,11001700
2023-01-13,128.09924749975966,135.55280899750744,127.343496877968,135.09934997558594,20200000
2023-01-17,133.3611100756459,133.71063873039338,131.5284198263638,133.01158142089844,14292900
2023-01-18,131.2356103669625,132.94548754444335,128.8644567140396,129.01560974121094,13392600
2023-01-19,127.83474951378089,128.38265399334017,126.20043448922233,127.29627227783203,13303400
2023-01-20,127.6836011109869,127.99534882496017,126.16265800540303,127.60802459716797,13092500
2023-01-23,127.64582905770324,130.32874533872638,127.36243509733877,129.67691040039062,10487100
2023-01-24,128.87388664730932,132.52981186906757,127.5324360863922,130.79159545898438,6945000
2023-01-25,130.41375518514906,131.424560546875,129.65800437143702,131.424560546875,8967000
2023-01-26,131.7079326358524,132.31253023738628,130.70656920969412,132.23695373535156,7487600
2023-01-27,132.83211872954567,133.4461580301396,132.01968929575125,132.55816650390625,7489900
2023-01-30,131.528465571979,132.34089510686073,131.22617392037589,131.4340057373047,6729300
2023-01-31,132.14250210656374,132.32199450817475,130.6026614135268,132.21807861328125,9188700
2023-02-01,130.56490544034128,133.08721237558325,130.4798728447395,131.86856079101562,8841800
2023-02-02,132.2558648704332,132.6904261974954,130.36649537228413,131.25450134277344,11822100
2023-02-03,130.53656203682752,134.4570133052093,130.48933932019835,133.2855987548828,11501200
2023-02-06,132.47313685748034,134.37196240749938,132.28420279270975,134.0696563720703,8406200
2023-02-07,133.5595251223798,136.35578371237082,133.370576653946,135.70394897460938,10447900
2023-02-08,134.7592738115113,136.07238503732313,134.40974506675596,134.7498321533203,6958000
2023-02-09,135.2032796629154,135.41111146548465,132.13305416056906,132.6526336669922,6443100
2023-02-10,132.04804458683859,133.46507183401292,130.92386733105417,133.23834228515625,6582900
2023-02-13,133.48397723808185,134.83486970561202,132.95495600842676,134.68373107910156,7134600
2023-02-14,134.6175779229186,135.85511264869282,133.76736740719835,135.2788543701172,9249400
2023-02-15,133.77681065783173,135.9306907770568,133.48396068592547,135.84567260742188,6728300
2023-02-16,135.00490743418334,135.45835209938974,133.84293475839448,133.97520446777344,8165300
2023-02-17,133.18165149521968,134.9293240417462,132.3219993313062,134.37196350097656,7948800
2023-02-21,132.90772049621683,133.5217599135107,131.07502948925077,131.90635681152344,9996300
2023-02-22,131.23559487611914,131.71737887676943,129.83746557668238,130.8955078125,11107500
2023-02-23,131.05611630936414,132.41646470739443,130.30982167100507,131.94412231445312,8068000
2023-02-24,131.4150959264322,133.54063661033086,131.24504517605274,133.13441467285156,9126900
2023-02-27,134.24916485200455,135.38278379109795,133.88073833643054,134.29640197753906,10014700
2023-02-28,135.03326897292706,135.80790313576207,134.05078855329685,135.42059326171875,11019800
2023-03-01,134.2397049381555,135.5244767383503,133.95629663823485,134.66481018066406,7139200
2023-03-02,134.37195722823347,134.55143521326335,131.82129700053582,133.2666778564453,11106800
2023-03-03,133.68234367104057,135.78900119797666,133.2761361175731,135.7134246826172,9513100
2023-03-06,135.50557600132782,136.07237817384876,134.7687230867294,134.9198760986328,9261300
2023-03-07,134.15467490998063,134.4380832152928,130.187001879846,130.9521942138672,11747600
2023-03-08,130.36648532183145,130.92384582127747,129.31788475460957,130.17755126953125,10002500
2023-03-09,129.1950854397531,129.75246041566146,122.07216853463137,123.13021087646484,25888100
2023-03-10,121.82655124328925,127.77805361406008,120.7496040015657,126.25711059570312,37599700
2023-03-13,123.95208711815732,126.47439356361117,122.25165175752981,123.9898681640625,42901100
2023-03-14,127.79694966867771,128.03312085218943,124.02765239052256,127.17345428466797,29648100
2023-03-15,123.73479618567485,123.74425225797502,119.71989347594011,121.16525268554688,34280600
2023-03-16,120.92908344785977,124.65114347807204,119.04916290996773,123.51752471923828,24558500
2023-03-17,121.27863877702804,121.37309860782233,118.51070482785155,118.85079193115234,38396000
2023-03-20,119.9655269712945,122.30834856834879,119.03973985528901,120.10723114013672,22875500
2023-03-21,123.3663790702876,124.44331911766595,122.98851093303907,123.32859802246094,17807800
2023-03-22,123.33803606581188,123.43251030472778,120.05053724091755,120.14500427246094,17250200
2023-03-23,120.8251851628821,122.36501876420824,119.0491731584805,119.82381439208984,16677600
2023-03-24,118.68074682429997,118.72798394645115,116.30014433976308,118.00057983398438,22311100
2023-03-27,119.77657711470938,122.22331429962048,119.30423475233923,121.3825454711914,18853900
2023-03-28,121.59038188296263,122.18552348013156,120.67402930460075,121.7509765625,10820500
2023-03-29,122.90349337519191,123.01685093398076,120.70236894128064,121.99658966064453,14595300
2023-03-30,122.76178505899277,122.92237974284488,120.58901437559454,121.62816619873047,12134700
2023-03-31,122.48784353581102,123.13022232745169,121.72265109851962,123.10188293457031,13105200
2023-04-03,122.72400336528527,124.16936992710669,122.25166097476203,122.96017456054688,11775400
2023-04-04,123.28135988939337,123.36637805736443,120.36228747109145,121.31641387939453,11579900
2023-04-05,120.72611683842375,122.01144135363481,120.4023995064672,121.497314453125,9614700
2023-04-06,120.91653375427974,121.94480208388138,120.78324051865766,121.36402130126953,8760200
2023-04-10,120.47857652831401,122.08761847408836,120.17390521929724,121.76390838623047,9477300
2023-04-11,122.15426088761754,122.76360344842398,121.4306638726838,122.36372375488281,10516300
2023-04-12,122.99210091730298,124.18222427125369,121.9257550410825,122.34468078613281,11821000
2023-04-13,122.30659190979362,122.85879631038388,120.7546665509761,122.81120300292969,12450200
2023-04-14,128.67614048712832,132.45597369378416,128.4381157991922,132.08465576171875,43931300
2023-04-17,133.246220470523,133.35095191674245,131.06592067106737,133.13197326660156,16050500
2023-04-18,133.5508779367491,134.98854162766835,132.37027041401186,134.62673950195312,13760100
2023-04-19,134.46489905801047,134.7219697819361,133.67465537177515,134.45538330078125,9158100
